file,face,AU,activation
by-the-sea.jpg,0,AU24,0.4101690351963043
by-the-sea.jpg,0,AU25,0.8352324962615967
by-the-sea.jpg,0,AU26,0.681705117225647
by-the-sea.jpg,0,AU28,0.28383907675743103
by-the-sea.jpg,0,AU43,0.046278588473796844
by-the-sea.jpg,1,AU01,0.5211580991744995
by-the-sea.jpg,1,AU02,0.42078566551208496
by-the-sea.jpg,1,AU04,0.6845448017120361
by-the-sea.jpg,1,AU05,0.33816197514533997
by-the-sea.jpg,1,AU06,0.07979095727205276
by-the-sea.jpg,1,AU07,0.0
by-the-sea.jpg,1,AU09,0.5407770276069641
by-the-sea.jpg,1,AU10,6.222138472367078e-05
by-the-sea.jpg,1,AU11,1.0
by-the-sea.jpg,1,AU12,0.03335260972380638
by-the-sea.jpg,1,AU14,0.5630288124084473
by-the-sea.jpg,1,AU15,0.538938581943512
by-the-sea.jpg,1,AU17,0.5574701428413391
by-the-sea.jpg,1,AU20,0.0
by-the-sea.jpg,1,AU23,0.6122496724128723
by-the-sea.jpg,1,AU24,0.6100850105285645
by-the-sea.jpg,1,AU25,0.09117887914180756
by-the-sea.jpg,1,AU26,0.4489688575267792
by-the-sea.jpg,1,AU28,0.9126479029655457
by-the-sea.jpg,1,AU43,0.34528616070747375
sad-woman.jpg,0,AU01,0.6579921841621399
sad-woman.jpg,0,AU02,0.38422706723213196
sad-woman.jpg,0,AU04,0.5620293021202087
sad-woman.jpg,0,AU05,0.32548725605010986
sad-woman.jpg,0,AU06,0.13006100058555603
sad-woman.jpg,0,AU07,0.0
sad-woman.jpg,0,AU09,0.4672289490699768
sad-woman.jpg,0,AU10,0.0031101303175091743
sad-woman.jpg,0,AU11,1.0
sad-woman.jpg,0,AU12,0.034347064793109894
sad-woman.jpg,0,AU14,0.14253903925418854
sad-woman.jpg,0,AU15,0.16911281645298004
sad-woman.jpg,0,AU17,0.3652655780315399
sad-woman.jpg,0,AU20,0.0
sad-woman.jpg,0,AU23,0.2616240680217743
sad-woman.jpg,0,AU24,0.28384315967559814
sad-woman.jpg,0,AU25,0.8524283170700073
sad-woman.jpg,0,AU26,0.16988696157932281
sad-woman.jpg,0,AU28,0.26288196444511414
sad-woman.jpg,0,AU43,0.9334568381309509
pain.jpg,0,AU01,0.3647659718990326
pain.jpg,0,AU02,0.5004557371139526
pain.jpg,0,AU04,0.3301972448825836
pain.jpg,0,AU05,0.5626022815704346
pain.jpg,0,AU06,0.473302960395813
pain.jpg,0,AU07,1.0
pain.jpg,0,AU09,0.4931095540523529
pain.jpg,0,AU10,0.08689876645803452
pain.jpg,0,AU11,1.0
pain.jpg,0,AU12,0.7709738612174988
pain.jpg,0,AU14,0.2978443205356598
pain.jpg,0,AU15,0.1025911197066307
pain.jpg,0,AU17,0.4142434895038605
pain.jpg,0,AU20,1.0
pain.jpg,0,AU23,0.5195438265800476
pain.jpg,0,AU24,0.3097265362739563
pain.jpg,0,AU25,0.5864964127540588
pain.jpg,0,AU26,0.3859492838382721
pain.jpg,0,AU28,0.10202829539775848
pain.jpg,0,AU43,0.820794403553009
thumbs-up.jpg,0,AU01,0.1985481232404709
thumbs-up.jpg,0,AU02,0.3434540927410126
thumbs-up.jpg,0,AU04,0.2928028404712677
thumbs-up.jpg,0,AU05,0.23987628519535065
thumbs-up.jpg,0,AU06,0.9147592782974243
thumbs-up.jpg,0,AU07,1.0
thumbs-up.jpg,0,AU09,0.5588514804840088
thumbs-up.jpg,0,AU10,0.994485080242157
thumbs-up.jpg,0,AU11,0.0
thumbs-up.jpg,0,AU12,0.985139787197113
thumbs-up.jpg,0,AU14,0.6496606469154358
thumbs-up.jpg,0,AU15,0.04714541137218475
thumbs-up.jpg,0,AU17,0.1237591952085495
thumbs-up.jpg,0,AU20,1.0
thumbs-up.jpg,0,AU23,0.06226677447557449
thumbs-up.jpg,0,AU24,0.010595148429274559
thumbs-up.jpg,0,AU25,0.9997227787971497
thumbs-up.jpg,0,AU26,0.2815387547016144
thumbs-up.jpg,0,AU28,0.008937283419072628
thumbs-up.jpg,0,AU43,0.12767380475997925
